Luzern,ab,—,—,39,39,—,—
Luzern Verkehrshaus,an,—,—,45,45,—,—
Luzern Verkehrshaus,ab,—,—,46,46,—,—
Meggen Zentrum,an,—,—,50,50,—,—
Meggen Zentrum,ab,—,—,51,51,—,—
Küssnacht am Rigi,an,—,—,58,58,—,—
Küssnacht am Rigi,ab,—,—,0,0,—,—
Arth-Goldau,an,—,—,11,11,—,—
Arth-Goldau,ab,—,—,16,16,—,—
Rothenthurm,an,—,—,29,29,—,—
Rothenthurm,ab,—,—,29,29,—,—
Biberbrugg,an,—,—,37,37,—,—
Biberbrugg,ab,—,—,38,38,—,—
Pfäffikon SZ,an,—,—,54,54,—,—
Pfäffikon SZ,ab,—,—,55,54,—,—
Rapperswil SG,an,—,—,3,3,—,—
Rapperswil SG,ab,—,—,7,7,—,—
Uznach,an,—,—,17,17,—,—
Uznach,ab,—,—,18,17,—,—
Wattwil,an,—,—,27,27,—,—
Wattwil,ab,—,—,28,27,—,—
Herisau,an,—,—,45,46,—,—
Herisau,ab,—,—,46,47,—,—
St. Gallen,an,—,—,56,55,—,—
S 2,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Baar,ab,—,32,2,—,—,—
Baar Neufeld,an,—,33,3,—,—,—
Baar Neufeld,ab,—,33,3,—,—,—
Baar Lindenpark,an,—,34,4,—,—,—
Baar Lindenpark,ab,—,35,5,5,35,—
Zug,an,—,37,7,7,37,—
Zug,ab,—,37,7,7,37,—
Zug Postplatz,an,—,38,8,8,38,—
Zug Postplatz,ab,—,38,8,8,38,—
Zug Casino,an,—,40,10,10,40,—
Zug Casino,ab,—,40,10,10,40,—
Zug Fridbach,an,—,41,11,11,41,—
Zug Fridbach,ab,—,41,11,11,41,—
Zug Oberwil,an,—,43,13,13,43,—
Zug Oberwil,ab,—,43,13,13,44,—
Walchwil Hörndli,an,—,48,18,18,49,—
Walchwil Hörndli,ab,—,48,18,18,49,—
Walchwil,an,—,53,21,21,52,—
Walchwil,ab,—,—,22,22,—,—
Arth-Goldau,an,—,—,28,28,—,—
Arth-Goldau,ab,—,—,28,28,—,—
Steinen,an,—,—,32,32,—,—
Steinen,ab,—,—,32,32,—,—
Schwyz,an,—,—,36,36,—,—
Schwyz,ab,—,—,37,36,—,—
Brunnen,an,—,—,39,39,—,—
Brunnen,ab,—,—,40,39,—,—
Sisikon,an,—,—,44,43,—,—
Sisikon,ab,—,—,44,43,—,—
Flüelen,an,—,—,49,48,—,—
Flüelen,ab,—,—,49,49,—,—
Altdorf UR,an,—,—,51,51,—,—
Altdorf UR,ab,—,—,51,51,—,—
Erstfeld,an,—,—,57,57,—,—
Erstfeld,ab,—,—,1,1,—,—
Altdorf UR,an,—,—,5,6,—,—
Altdorf UR,ab,—,—,5,6,—,—
Flüelen,an,—,—,8,9,—,—
Flüelen,ab,—,—,9,9,—,—
Sisikon,an,—,—,14,14,—,—
Sisikon,ab,—,—,14,14,—,—
Brunnen,an,—,—,19,20,—,—
Brunnen,ab,—,—,20,20,—,—
Schwyz,an,—,—,22,23,—,—
Schwyz,ab,—,—,23,23,—,—
Steinen,an,—,—,25,25,—,—
Steinen,ab,—,—,25,25,—,—
Arth-Goldau,an,—,—,31,31,—,—
Arth-Goldau,ab,—,—,32,32,—,—
Walchwil,an,—,—,38,38,—,—
Walchwil,ab,—,7,38,38,7,—
Walchwil Hörndli,an,—,10,40,40,9,—
Walchwil Hörndli,ab,—,10,40,40,9,—
Zug Oberwil,an,—,15,45,45,14,—
Zug Oberwil,ab,—,15,45,45,15,—
Zug Fridbach,an,—,16,46,46,16,—
Zug Fridbach,ab,—,16,46,46,16,—
Zug Casino,an,—,18,48,48,18,—
Zug Casino,ab,—,18,48,48,18,—
Zug Postplatz,an,—,19,49,49,19,—
Zug Postplatz,ab,—,19,49,49,19,—
Zug,an,—,22,52,53,23,—
Zug,ab,—,24,54,53,23,—
Baar Lindenpark,an,—,25,55,56,26,—
Baar Lindenpark,ab,—,25,55,—,—,—
Baar Neufeld,an,—,26,56,—,—,—
Baar Neufeld,ab,—,26,56,—,—,—
Baar,an,—,29,59,—,—,—
RE,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Rotkreuz,ab,—,—,42,—,—,—
Immensee,an,—,—,50,—,—,—
Immensee,ab,—,—,50,—,—,—
Arth-Goldau,an,—,—,59,—,—,—
Arth-Goldau,ab,—,—,4,—,—,—
Immensee,an,—,—,11,—,—,—
Immensee,ab,—,—,11,—,—,—
Rotkreuz,an,—,—,19,—,—,—
S 1,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Baar,ab,—,29,59,47,31,—
Baar Neufeld,an,—,30,0,48,32,—
Baar Neufeld,ab,—,30,0,48,32,—
Baar Lindenpark,an,—,32,2,49,34,—
Baar Lindenpark,ab,—,32,2,49,34,—
Zug,an,—,34,4,52,36,—
Zug,ab,—,34,4,52,36,—
Zug Schutzengel,an,—,35,5,53,37,—
Zug Schutzengel,ab,—,35,5,53,37,—
Zug Chollermüli,an,—,37,7,55,39,—
Zug Chollermüli,ab,—,37,7,55,39,—
Cham Alpenblick,an,—,39,9,57,41,—
Cham Alpenblick,ab,—,39,9,57,41,—
Cham,an,—,41,11,59,43,—
Cham,ab,—,41,11,59,43,—
Hünenberg Zythus,an,—,42,12,0,44,—
Hünenberg Zythus,ab,—,42,12,0,44,—
Hünenberg Chämleten,an,—,43,13,1,—,—
Hünenberg Chämleten,ab,—,43,13,1,—,—
Rotkreuz,an,—,48,18,7,49,—
Rotkreuz,ab,—,49,19,16,49,—
Gisikon-Root,an,—,52,22,19,52,—
Gisikon-Root,ab,—,52,22,19,52,—
Root D4,an,—,54,24,21,54,—
Root D4,ab,—,54,24,21,54,—
Buchrain,an,—,56,26,24,56,—
Buchrain,ab,—,56,26,24,56,—
Ebikon,an,—,58,28,26,59,—
Ebikon,ab,—,58,28,27,59,—
Luzern,an,—,7,37,38,7,—
Luzern,ab,—,14,44,44,14,—
Emmenbrücke,an,—,19,49,49,19,—
Emmenbrücke,ab,—,19,49,49,19,—
Emmenbrücke Gersag,an,—,21,51,51,21,—
Emmenbrücke Gersag,ab,—,21,51,52,22,—
Emmenbrücke Kapf,an,—,23,53,54,24,—
Emmenbrücke Kapf,ab,—,23,53,54,24,—
Rothenburg Station,an,—,25,55,57,27,—
Rothenburg Station,ab,—,25,55,57,27,—
Sempach-Neuenkirch,an,—,30,0,1,31,—
Sempach-Neuenkirch,ab,—,30,0,1,31,—
Nottwil,an,—,34,4,4,34,—
Nottwil,ab,—,34,4,4,34,—
Oberkirch LU,an,—,37,7,7,37,—
Oberkirch LU,ab,—,37,7,7,37,—
Sursee,an,—,41,11,10,40,—
Sursee,ab,—,19,49,48,18,—
Oberkirch LU,an,—,21,51,50,20,—
Oberkirch LU,ab,—,21,51,50,20,—
Nottwil,an,—,23,53,52,22,—
Nottwil,ab,—,23,53,52,22,—
Sempach-Neuenkirch,an,—,28,58,57,26,—
Sempach-Neuenkirch,ab,—,28,58,57,27,—
Rothenburg Station,an,—,32,2,1,31,—
Rothenburg Station,ab,—,32,2,1,31,—
Emmenbrücke Kapf,an,—,34,4,3,33,—
Emmenbrücke Kapf,ab,—,34,4,3,33,—
Emmenbrücke Gersag,an,—,37,7,6,36,—
Emmenbrücke Gersag,ab,—,37,7,6,36,—
Emmenbrücke,an,—,39,9,8,38,—
Emmenbrücke,ab,—,39,9,8,38,—
Luzern,an,—,46,16,15,45,—
Luzern,ab,—,53,23,21,51,—
Ebikon,an,—,1,31,31,58,—
Ebikon,ab,—,1,31,31,58,—
Buchrain,an,—,3,33,33,0,—
Buchrain,ab,—,3,33,33,0,—
Root D4,an,—,5,35,35,2,—
Root D4,ab,—,5,35,35,2,—
Gisikon-Root,an,—,7,37,37,5,—
Gisikon-Root,ab,—,7,37,37,5,—
Rotkreuz,an,—,12,42,42,8,—
Rotkreuz,ab,—,12,42,51,9,—
Hünenberg Chämleten,an,—,15,45,54,—,—
Hünenberg Chämleten,ab,—,15,45,54,—,—
Hünenberg Zythus,an,—,17,47,56,12,—
Hünenberg Zythus,ab,—,17,47,56,12,—
Cham,an,—,18,48,57,14,—
Cham,ab,—,18,48,57,14,—
Cham Alpenblick,an,—,20,50,58,15,—
Cham Alpenblick,ab,—,20,50,58,15,—
Zug Chollermüli,an,—,22,52,0,17,—
Zug Chollermüli,ab,—,22,52,0,17,—
Zug Schutzengel,an,—,24,54,2,19,—
Zug Schutzengel,ab,—,24,54,2,19,—
Zug,an,—,26,56,5,21,—
Zug,ab,—,27,57,5,21,—
Baar Lindenpark,an,—,28,58,7,23,—
Baar Lindenpark,ab,—,28,58,7,23,—
Baar Neufeld,an,—,29,59,8,24,—
Baar Neufeld,ab,—,29,59,8,24,—
Baar,an,—,33,3,11,27,—
S 1,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Baar,ab,—,16,46,1,15,—
Baar Neufeld,an,—,17,47,2,16,—
Baar Neufeld,ab,—,17,47,2,16,—
Baar Lindenpark,an,—,19,49,4,17,—
Baar Lindenpark,ab,—,19,49,4,17,—
Zug,an,—,21,51,6,20,—
Zug,ab,—,22,52,6,20,—
Zug Schutzengel,an,—,23,53,7,21,—
Zug Schutzengel,ab,—,23,53,7,21,—
Zug Chollermüli,an,—,25,55,9,23,—
Zug Chollermüli,ab,—,25,55,9,23,—
Cham Alpenblick,an,—,27,57,11,25,—
Cham Alpenblick,ab,—,27,57,11,25,—
Cham,an,—,29,59,13,27,—
Cham,ab,—,30,0,13,27,—
Hünenberg Zythus,an,—,31,1,14,28,—
Hünenberg Zythus,ab,—,31,1,14,28,—
Hünenberg Chämleten,an,—,32,2,—,29,—
Hünenberg Chämleten,ab,—,32,2,—,29,—
Rotkreuz,an,—,36,6,19,34,—
Rotkreuz,ab,—,54,24,23,39,—
Hünenberg Chämleten,an,—,56,26,26,—,—
Hünenberg Chämleten,ab,—,56,26,26,—,—
Hünenberg Zythus,an,—,57,27,27,42,—
Hünenberg Zythus,ab,—,57,27,27,42,—
Cham,an,—,59,29,29,44,—
Cham,ab,—,0,30,29,44,—
Cham Alpenblick,an,—,1,31,30,45,—
Cham Alpenblick,ab,—,1,31,30,45,—
Zug Chollermüli,an,—,3,33,32,47,—
Zug Chollermüli,ab,—,3,33,32,47,—
Zug Schutzengel,an,—,5,35,34,49,—
Zug Schutzengel,ab,—,5,35,34,49,—
Zug,an,—,7,37,37,51,—
Zug,ab,—,8,38,37,51,—
Baar Lindenpark,an,—,9,39,38,53,—
Baar Lindenpark,ab,—,9,39,38,53,—
Baar Neufeld,an,—,10,40,40,54,—
Baar Neufeld,ab,—,10,40,40,54,—
Baar,an,—,14,44,42,57,—
S 3,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Luzern,ab,—,—,8,6,—,—
Luzern Verkehrshaus,an,—,—,13,13,—,—
Luzern Verkehrshaus,ab,—,—,13,13,—,—
Meggen Zentrum,an,—,—,17,17,—,—
Meggen Zentrum,ab,—,—,17,17,—,—
Meggen,an,—,—,19,19,—,—
Meggen,ab,—,—,19,19,—,—
Merlischachen,an,—,—,22,22,—,—
Merlischachen,ab,—,—,22,22,—,—
Küssnacht am Rigi,an,—,—,25,25,—,—
Küssnacht am Rigi,ab,—,—,26,26,—,—
Immensee,an,—,—,29,29,—,—
Immensee,ab,—,—,30,30,—,—
Arth-Goldau,an,—,—,38,38,—,—
Arth-Goldau,ab,—,—,39,39,—,—
Steinen,an,—,—,43,43,—,—
Steinen,ab,—,—,43,43,—,—
Schwyz,an,—,—,49,48,—,—
Schwyz,ab,—,—,50,48,—,—
Brunnen,an,—,—,53,52,—,—
Brunnen,ab,—,—,7,7,—,—
Schwyz,an,—,—,10,10,—,—
Schwyz,ab,—,—,11,10,—,—
Steinen,an,—,—,14,13,—,—
Steinen,ab,—,—,14,13,—,—
Arth-Goldau,an,—,—,20,19,—,—
Arth-Goldau,ab,—,—,21,20,—,—
Immensee,an,—,—,29,28,—,—
Immensee,ab,—,—,29,28,—,—
Küssnacht am Rigi,an,—,—,33,32,—,—
Küssnacht am Rigi,ab,—,—,34,32,—,—
Merlischachen,an,—,—,36,35,—,—
Merlischachen,ab,—,—,36,35,—,—
Meggen,an,—,—,39,39,—,—
Meggen,ab,—,—,39,39,—,—
Meggen Zentrum,an,—,—,40,40,—,—
Meggen Zentrum,ab,—,—,40,40,—,—
Luzern Verkehrshaus,an,—,—,44,45,—,—
Luzern Verkehrshaus,ab,—,—,44,45,—,—
Luzern,an,—,—,52,53,—,—
S 9,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Lenzburg,ab,—,37,7,4,38,—
Seon Nord,an,—,42,12,9,43,—
Seon Nord,ab,—,42,12,9,43,—
Seon,an,—,44,14,11,45,—
Seon,ab,—,44,14,11,46,—
Hallwil,an,—,48,18,15,49,—
Hallwil,ab,—,48,18,15,49,—
Boniswil,an,—,51,21,18,52,—
Boniswil,ab,—,51,21,18,52,—
Birrwil,an,—,56,26,23,57,—
Birrwil,ab,—,56,26,23,57,—
Beinwil am See,an,—,0,30,27,1,—
Beinwil am See,ab,—,1,31,28,2,—
Mosen,an,—,4,34,31,5,—
Mosen,ab,—,5,35,31,5,—
Ermensee,an,—,9,39,35,9,—
Ermensee,ab,—,10,40,35,9,—
Hitzkirch,an,—,14,44,39,12,—
Hitzkirch,ab,—,17,47,43,13,—
Gelfingen,an,—,19,49,45,15,—
Gelfingen,ab,—,19,49,45,15,—
Baldegg,an,—,23,53,50,19,—
Baldegg,ab,—,23,53,50,19,—
Baldegg Kloster,an,—,25,55,52,21,—
Baldegg Kloster,ab,—,25,55,52,21,—
Hochdorf,an,—,29,59,56,25,—
Hochdorf,ab,—,30,0,59,28,—
Hochdorf Schönau,an,—,31,1,0,29,—
Hochdorf Schönau,ab,—,31,1,0,29,—
Ballwil,an,—,34,4,3,32,—
Ballwil,ab,—,34,4,3,32,—
Eschenbach LU,an,—,38,8,7,36,—
Eschenbach LU,ab,—,38,8,7,37,—
Waldibrücke,an,—,43,13,12,42,—
Waldibrücke,ab,—,44,14,13,43,—
Emmenbrücke Gersag,an,—,49,19,18,48,—
Emmenbrücke Gersag,ab,—,49,19,18,48,—
Emmenbrücke,an,—,51,21,20,50,—
Emmenbrücke,ab,—,51,21,20,50,—
Luzern,an,—,58,28,28,58,—
Luzern,ab,—,2,32,32,2,—
Emmenbrücke,an,—,7,37,37,7,—
Emmenbrücke,ab,—,7,37,37,7,—
Emmenbrücke Gersag,an,—,9,39,39,9,—
Emmenbrücke Gersag,ab,—,10,40,40,10,—
Waldibrücke,an,—,14,44,44,14,—
Waldibrücke,ab,—,15,45,45,15,—
Eschenbach LU,an,—,19,49,49,19,—
Eschenbach LU,ab,—,19,49,49,19,—
Ballwil,an,—,22,52,52,22,—
Ballwil,ab,—,22,52,52,22,—
Hochdorf Schönau,an,—,25,55,55,25,—
Hochdorf Schönau,ab,—,25,55,55,25,—
Hochdorf,an,—,28,58,58,28,—
Hochdorf,ab,—,31,1,59,29,—
Baldegg Kloster,an,—,33,3,1,31,—
Baldegg Kloster,ab,—,33,3,1,31,—
Baldegg,an,—,35,5,3,33,—
Baldegg,ab,—,35,5,3,33,—
Gelfingen,an,—,40,10,8,38,—
Gelfingen,ab,—,40,10,8,38,—
Hitzkirch,an,—,43,13,11,41,—
Hitzkirch,ab,—,44,14,13,41,—
Ermensee,an,—,46,16,15,43,—
Ermensee,ab,—,46,16,15,43,—
Mosen,an,—,49,19,18,46,—
Mosen,ab,—,49,19,18,46,—
Beinwil am See,an,—,55,25,24,52,—
Beinwil am See,ab,—,55,25,27,53,—
Birrwil,an,—,59,29,31,57,—
Birrwil,ab,—,59,29,32,58,—
Boniswil,an,—,3,33,36,2,—
Boniswil,ab,—,3,33,36,2,—
Hallwil,an,—,6,36,39,5,—
Hallwil,ab,—,6,36,39,5,—
Seon,an,—,10,40,43,9,—
Seon,ab,—,13,43,46,11,—
Seon Nord,an,—,15,45,48,13,—
Seon Nord,ab,—,15,45,48,13,—
Lenzburg,an,—,22,52,55,20,—
S 26,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Lenzburg,ab,—,48,18,—,—,—
Hendschiken,an,—,51,21,—,—,—
Hendschiken,ab,—,51,21,—,—,—
Dottikon-Dintikon,an,—,54,24,—,—,—
Dottikon-Dintikon,ab,—,54,24,—,—,—
Wohlen AG,an,—,58,28,—,—,—
Wohlen AG,ab,—,3,33,—,—,—
Dottikon-Dintikon,an,—,6,36,—,—,—
Dottikon-Dintikon,ab,—,6,36,—,—,—
Hendschiken,an,—,9,39,—,—,—
Hendschiken,ab,—,9,39,—,—,—
Lenzburg,an,—,13,43,—,—,—
S 23,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Baden,ab,—,—,—,4,—,—
Turgi,an,—,—,—,8,—,—
Turgi,ab,—,—,—,8,—,—
Brugg AG,an,—,—,—,13,,—
Brugg AG,ab,—,42,12,14,—,—
Lupfig,an,—,46,16,18,—,—
Lupfig,ab,—,47,17,18,—,—
Birr,an,—,49,19,20,—,—
Birr,ab,—,49,19,20,—,—
Othmarsingen,an,—,54,24,25,—,—
Othmarsingen,ab,—,—,—,25,—,—
Lenzburg,an,—,—,—,30,—,—
Lenzburg,ab,—,—,—,31,—,—
Rupperswil,an,—,—,—,35,—,—
Rupperswil,ab,—,—,—,35,—,—
Aarau,an,—,—,—,40,—,—
Aarau,ab,—,—,—,40,—,—
Schönenwerd SO,an,—,—,—,44,—,—
Schönenwerd SO,ab,—,—,—,44,—,—
Däniken SO,an,—,—,—,46,—,—
Däniken SO,ab,—,—,—,46,—,—
Dulliken,an,—,—,—,49,—,—
Dulliken,ab,—,—,—,49,—,—
Olten,an,—,—,—,53,—,—
Olten,ab,—,—,—,55,—,—
Aarburg-Oftringen,an,—,—,—,59,—,—
Aarburg-Oftringen,ab,—,—,—,59,—,—
Rothrist,an,—,—,—,2,—,—
Rothrist,ab,—,—,—,2,—,—
Murgenthal,an,—,—,—,7,—,—
Murgenthal,ab,—,—,—,7,—,—
Roggwil-Wynau,an,—,—,—,9,—,—
Roggwil-Wynau,ab,—,—,—,9,—,—
Langenthal,an,—,—,—,14,—,—
Langenthal,ab,—,—,—,44,—,—
Roggwil-Wynau,an,—,—,—,48,—,—
Roggwil-Wynau,ab,—,—,—,48,—,—
Murgenthal,an,—,—,—,50,—,—
Murgenthal,ab,—,—,—,50,—,—
Rothrist,an,—,—,—,55,—,—
Rothrist,ab,—,—,—,56,—,—
Aarburg-Oftringen,an,—,—,—,59,—,—
Aarburg-Oftringen,ab,—,,,59,,—
Olten,an,—,—,—,3,—,—
Olten,ab,—,—,—,5,—,—
Dulliken,an,—,—,—,9,—,—
Dulliken,ab,—,—,—,9,—,—
Däniken SO,an,—,—,—,11,—,—
Däniken SO,ab,—,—,—,11,—,—
Schönenwerd SO,an,—,—,—,14,—,—
Schönenwerd SO,ab,—,—,—,14,—,—
Aarau,an,—,—,—,18,—,—
Aarau,ab,—,—,—,18,—,—
Rupperswil,an,—,—,—,23,—,—
Rupperswil,ab,—,—,—,23,—,—
Lenzburg,an,—,—,—,27,—,—
Lenzburg,ab,—,—,—,31,—,—
Othmarsingen,an,—,—,—,34,—,—
Othmarsingen,ab,—,8,38,34,—,—
Birr,an,—,11,41,37,—,—
Birr,ab,—,11,41,37,—,—
Lupfig,an,—,13,43,39,—,—
Lupfig,ab,—,14,44,40,—,—
Brugg AG,an,—,18,48,44,—,—
Brugg AG,ab,—,—,—,45,,—
Turgi,an,—,—,—,49,—,—
Turgi,ab,—,—,—,49,—,—
Baden,an,—,—,—,55,—,—
S 25,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Brugg AG,ab,—,—,—,33,—,—
Lupfig,an,—,—,—,36,—,—
Lupfig,ab,—,—,—,36,—,—
Birr,an,—,—,—,38,—,—
Birr,ab,—,—,—,38,—,—
Othmarsingen,an,—,—,—,41,—,—
Othmarsingen,ab,—,36,6,42,—,—
Hendschiken,an,—,38,8,44,—,—
Hendschiken,ab,—,39,9,44,—,—
Dottikon-Dintikon,an,—,42,12,47,—,—
Dottikon-Dintikon,ab,—,42,12,47,—,—
Wohlen AG,an,—,45,15,50,—,—
Wohlen AG,ab,—,45,15,50,—,—
Boswil-Bünzen,an,—,49,19,—,—,—
Boswil-Bünzen,ab,—,49,19,—,—,—
Muri AG,an,—,53,23,58,—,—
Muri AG,ab,—,6,36,1,—,—
Boswil-Bünzen,an,—,40,40,—,—,—
Boswil-Bünzen,ab,—,40,40,—,—,—
Wohlen AG,an,—,13,43,7,—,—
Wohlen AG,ab,—,14,44,7,—,—
Dottikon-Dintikon,an,—,17,47,10,—,—
Dottikon-Dintikon,ab,—,17,47,10,—,—
Hendschiken,an,—,20,50,13,—,—
Hendschiken,ab,—,20,50,13,—,—
Othmarsingen,an,—,24,54,16,—,—
Othmarsingen,ab,—,—,—,16,—,—
Birr,an,—,—,—,19,—,—
Birr,ab,—,—,—,19,—,—
Lupfig,an,—,—,—,21,—,—
Lupfig,ab,—,—,—,21,—,—
Brugg AG,an,—,—,—,25,—,—
S 27,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Baden,ab,—,—,—,24,54,—
Turgi,an,—,—,—,29,59,—
Turgi,ab,—,—,—,29,59,—
Siggenthal-Würenlingen,an,—,—,—,32,2,—
Siggenthal-Würenlingen,ab,—,—,—,32,2,—
Döttingen,an,—,—,—,37,7,—
Döttingen,ab,—,—,—,38,8,—
Klingnau,an,—,—,—,39,9,—
Klingnau,ab,—,—,—,39,9,—
Koblenz,an,—,—,—,43,13,—
Koblenz,ab,—,52,22,46,17,—
Koblenz Dorf,an,—,—,—,48,—,—
Koblenz Dorf,ab,—,—,—,48,—,—
Rietheim,an,—,—,—,51,—,—
Rietheim,ab,—,—,—,51,—,—
Bad Zurzach,an,—,—,—,54,—,—
Waldshut,an,—,58,28,—,23,—
Waldshut,ab,—,32,2,—,35,—
Bad Zurzach,ab,—,—,—,3,—,—
Rietheim,an,—,—,—,5,—,—
Rietheim,ab,—,—,—,5,—,—
Koblenz Dorf,an,—,—,—,9,—,—
Koblenz Dorf,ab,—,—,—,9,—,—
Koblenz,an,—,38,8,11,41,—
Koblenz,ab,—,—,—,14,44,—
Klingnau,an,—,—,—,16,46,—
Klingnau,ab,—,—,—,16,46,—
Döttingen,an,—,—,—,18,48,—
Döttingen,ab,—,—,—,19,49,—
Siggenthal-Würenlingen,an,—,—,—,23,53,—
Siggenthal-Würenlingen,ab,—,—,—,23,53,—
Turgi,an,—,—,—,28,58,—
Turgi,ab,—,—,—,28,58,—
Baden,an,—,—,—,33,3,—
S 29,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Turgi,ab,—,3,33,—,—,—
Brugg AG,an,—,7,37,—,—,—
Brugg AG,ab,—,8,38,—,—,—
Schinznach Bad,an,—,12,42,—,—,—
Schinznach Bad,ab,—,12,42,—,—,—
Holderbank AG,an,—,14,44,—,—,—
Holderbank AG,ab,—,14,44,—,—,—
Wildegg,an,—,17,47,—,—,—
Wildegg,ab,—,17,47,—,—,—
Rupperswil,an,—,19,49,—,—,—
Rupperswil,ab,—,19,49,—,—,—
Aarau,an,—,25,55,—,—,—
Aarau,ab,—,28,58,—,—,—
Olten,an,—,37,7,—,—,—
Olten,ab,—,38,8,—,—,—
Aarburg-Oftringen,an,—,41,11,—,—,—
Aarburg-Oftringen,ab,—,41,11,—,—,—
Zofingen,an,—,45,15,—,—,—
Zofingen,ab,—,46,16,—,—,—
Reiden,an,—,49,19,—,—,—
Reiden,ab,—,49,19,—,—,—
Dagmersellen,an,—,52,22,—,—,—
Dagmersellen,ab,—,52,22,—,—,—
Nebikon,an,—,55,25,—,—,—
Nebikon,ab,—,55,25,—,—,—
Wauwil,an,—,59,29,—,—,—
Wauwil,ab,—,59,29,—,—,—
Sursee,an,—,3,33,—,—,—
Sursee,ab,—,4,34,—,—,—
Sempach-Neuenkirch,an,—,—,40,—,—,—
Sempach-Neuenkirch,ab,—,—,40,—,—,—
Emmenbrücke,an,—,17,49,—,—,—
Emmenbrücke,ab,—,17,49,—,—,—
Luzern,an,—,24,56,—,—,—
Luzern,ab,—,36,4,—,—,—
Emmenbrücke,an,—,41,9,—,—,—
Emmenbrücke,ab,—,41,9,—,—,—
Sempach-Neuenkirch,an,—,—,18,—,—,—
Sempach-Neuenkirch,ab,—,—,18,—,—,—
Sursee,an,—,54,24,—,—,—
Sursee,ab,—,55,25,—,—,—
Wauwil,an,—,59,29,—,—,—
Wauwil,ab,—,59,29,—,—,—
Nebikon,an,—,3,33,—,—,—
Nebikon,ab,—,3,33,—,—,—
Dagmersellen,an,—,6,36,—,—,—
Dagmersellen,ab,—,6,36,—,—,—
Reiden,an,—,8,38,—,—,—
Reiden,ab,—,8,38,—,—,—
Zofingen,an,—,12,42,—,—,—
Zofingen,ab,—,13,43,—,—,—
Aarburg-Oftringen,an,—,16,46,—,—,—
Aarburg-Oftringen,ab,—,16,46,—,—,—
Olten,an,—,20,50,—,—,—
Olten,ab,—,22,52,—,—,—
Aarau,an,—,31,1,—,—,—
Aarau,ab,—,34,4,—,—,—
Rupperswil,an,—,37,7,—,—,—
Rupperswil,ab,—,37,7,—,—,—
Wildegg,an,—,40,10,—,—,—
Wildegg,ab,—,41,11,—,—,—
Holderbank AG,an,—,43,13,—,—,—
Holderbank AG,ab,—,43,13,—,—,—
Schinznach Bad,an,—,46,16,—,—,—
Schinznach Bad,ab,—,46,16,—,—,—
Brugg AG,an,—,50,20,—,—,—
Brugg AG,ab,—,53,23,—,—,—
Turgi,an,—,57,27,—,—,—
S 29,an/ab,2035 alt,2035 (HH),2035,2026,2026 (HH),2026 alt
Wettingen,ab,—,48,18,—,—,—
Baden,an,—,51,21,—,—,—
Baden,ab,—,52,22,—,—,—
Turgi,an,—,57,27,—,—,—
Turgi,ab,—,58,28,2,34,—
Brugg AG,an,—,1,31,7,40,—
Brugg AG,ab,—,2,32,7,43,—
Schinznach Bad,an,—,—,—,12,47,—
Schinznach Bad,ab,—,—,—,12,47,—
Holderbank AG,an,—,—,—,15,49,—
Holderbank AG,ab,—,—,—,15,49,—
Wildegg,an,—,—,—,17,52,—
Wildegg,ab,—,—,—,17,52,—
Rupperswil,an,—,—,—,20,55,—
Rupperswil,ab,—,—,—,20,55,—
Aarau,an,—,14,44,25,0,—
Aarau,ab,—,15,45,26,1,—
Olten,an,—,23,53,36,11,—
Olten,ab,—,26,56,36,12,—
Rothrist,an,—,32,2,—,—,—
Rothrist,ab,—,32,2,—,—,—
Murgenthal,an,—,37,7,—,—,—
Murgenthal,ab,—,37,7,—,—,—
Roggwil-Wynau,an,—,39,9,—,—,—
Roggwil-Wynau,ab,—,39,9,—,—,—
Langenthal,an,—,42,12,—,—,—
Aarburg-Oftringen,an,—,—,—,40,15,—
Aarburg-Oftringen,ab,—,—,—,40,16,—
Zofingen,an,—,—,—,44,21,—
Zofingen,ab,—,—,—,44,—,—
Brittnau-Wikon,an,—,—,—,47,—,—
Brittnau-Wikon,ab,—,—,—,47,—,—
Reiden,an,—,—,—,50,—,—
Reiden,ab,—,—,—,50,—,—
Dagmersellen,an,—,—,—,53,—,—
Dagmersellen,ab,—,—,—,53,—,—
Nebikon,an,—,—,—,57,—,—
Nebikon,ab,—,—,—,57,—,—
Wauwil,an,—,—,—,0,—,—
Wauwil,ab,—,—,—,0,—,—
St. Erhard-Knutwil,an,—,—,—,4,—,—
St. Erhard-Knutwil,ab,—,—,—,4,—,—
Sursee,an,—,—,—,8,—,—
Sursee,ab,—,—,—,51,—,—
